iteration,guideScore,targetScore,time,totalTime
31,-13.35256828857865,-13.122363377404328,0.04706803599999998,1.744793826
32,-12.939425264942638,-13.122363377404328,0.05205810700000013,1.7968519330000001
33,-13.186314551833696,-13.122363377404328,0.05297452800000002,1.8498264610000001
34,-12.993710177195071,-13.122363377404328,0.047640176999999895,1.897466638
35,-12.949641542542295,-13.122363377404328,0.048197343000000004,1.945663981
36,-13.4194169337174,-13.122363377404328,0.05054658599999984,1.9962105669999999
37,-12.88497902168459,-13.122363377404328,0.05165363899999997,2.047864206
38,-13.45216176430245,-13.122363377404328,0.047761767000000344,2.095625973
39,-13.254093008700867,-13.122363377404328,0.047305568999999714,2.142931542
40,-13.213128681674224,-13.122363377404328,0.05580889000000022,2.198740432
41,-13.09981986288919,-13.122363377404328,0.0508661039999998,2.249606536
42,-13.011788110239785,-13.122363377404328,0.04810732600000023,2.297713862
43,-13.011137581343842,-13.122363377404328,0.04818759700000008,2.3459014590000002
44,-13.18670905782708,-13.122363377404328,0.057212417999999765,2.403113877
45,-12.963572608571104,-13.122363377404328,0.06310614399999981,2.466220021
46,-13.230254896528042,-13.122363377404328,0.05620508400000013,2.522425105
47,-13.200883953715781,-13.122363377404328,0.05319594299999997,2.575621048
48,-13.102558599777435,-13.122363377404328,0.05275480599999982,2.6283758539999997
49,-12.949924826644416,-13.122363377404328,0.054777519000000385,2.683153373
50,-13.040326045213039,-13.122363377404328,0.05373502899999982,2.736888402
51,-13.232924967870268,-13.122363377404328,0.05257510099999996,2.789463503
52,-13.178162119290077,-13.122363377404328,0.05237963000000034,2.8418431330000002
53,-13.18958778083633,-13.122363377404328,0.055259777999999926,2.897102911
54,-13.161363821843386,-13.122363377404328,0.05871500800000007,2.9558179190000002
55,-13.226598478741977,-13.122363377404328,0.0523230739999998,3.008140993
56,-13.16634076442967,-13.122363377404328,0.05305043900000017,3.061191432
57,-13.034798761446638,-13.122363377404328,0.053419283999999845,3.114610716
58,-12.922059507360487,-13.122363377404328,0.05243456799999979,3.167045284
59,-13.161228023114802,-13.122363377404328,0.05020281999999998,3.217248104
60,-13.031266676077239,-13.122363377404328,0.05395823500000008,3.271206339
61,-13.198414204041235,-13.122363377404328,0.05422012700000023,3.325426466
62,-13.047091964021647,-13.122363377404328,0.05419662799999969,3.379623094
63,-13.167542459321712,-13.122363377404328,0.051655267000000116,3.431278361
64,-13.17454885556555,-13.122363377404328,0.05552482600000008,3.486803187
65,-12.892957211064527,-13.122363377404328,0.058171536000000135,3.544974723
66,-12.994579941571281,-13.122363377404328,0.05722473999999966,3.602199463
67,-12.979146549543051,-13.122363377404328,0.051886615999999997,3.654086079
68,-13.156710241189675,-13.122363377404328,0.05279522200000031,3.706881301
69,-12.843926380655162,-13.122363377404328,0.05344568800000005,3.760326989
70,-13.127544550529954,-13.122363377404328,0.04837126899999955,3.8086982579999997
71,-13.12608397453518,-13.122363377404328,0.05140252500000031,3.860100783
72,-12.867362361942867,-13.122363377404328,0.05411586800000023,3.9142166510000003
73,-13.299704113191028,-13.122363377404328,0.059815907999999585,3.974032559
74,-13.022946439003018,-13.122363377404328,0.05454137800000014,4.028573937
75,-13.637609814137827,-13.122363377404328,0.05984613199999966,4.088420069
76,-12.73942916542309,-13.122363377404328,0.05745032500000047,4.145870394
77,-12.950638531047618,-13.122363377404328,0.052076274000000033,4.197946668
78,-13.240019299422833,-13.122363377404328,0.05549955800000017,4.253446226
79,-12.890136090067012,-13.122363377404328,0.052135038999999495,4.305581265
80,-12.633008690213558,-13.122363377404328,0.056595816999999826,4.362177082
81,-13.06684395165024,-13.122363377404328,0.06330450400000043,4.425481586
82,-14.05335091237148,-13.122363377404328,0.04889163599999957,4.474373222
83,-13.261300425115408,-13.122363377404328,0.04937273500000039,4.523745957
84,-13.241292217293328,-13.122363377404328,0.05123416200000008,4.574980119
85,-13.502202053315191,-13.122363377404328,0.05627764000000024,4.631257759
86,-13.032821943347185,-13.122363377404328,0.050937169000000004,4.682194928
87,-13.092133660569564,-13.122363377404328,0.04925839999999937,4.731453328
88,-13.0727259613249,-13.122363377404328,0.05001789700000003,4.781471225
89,-13.329277321556756,-13.122363377404328,0.05760041100000013,4.839071636
90,-13.019892984393003,-13.122363377404328,0.06105793900000034,4.900129575
91,-13.419489828775333,-13.122363377404328,0.0522336189999999,4.952363194
92,-13.199229050041044,-13.122363377404328,0.05375211899999943,5.006115313
93,-13.065954728651812,-13.122363377404328,0.05395524600000012,5.060070559
94,-13.114596939622551,-13.122363377404328,0.0476707670000005,5.107741326
95,-13.052609431233432,-13.122363377404328,0.05510568399999993,5.16284701
96,-13.342891006749804,-13.122363377404328,0.05049895299999996,5.213345963
97,-13.011363671956037,-13.122363377404328,0.05638198699999997,5.26972795
98,-13.185919966462608,-13.122363377404328,0.04994798700000036,5.319675937
99,-13.2315792990953,-13.122363377404328,0.05624321699999957,5.375919154
100,-12.904521780409183,-13.122363377404328,0.05494980100000024,5.430868955
101,-13.23511712531733,-13.122363377404328,0.04928421199999988,5.480153167
102,-12.83485601681338,-13.122363377404328,0.0479425710000001,5.528095738
103,-13.164017981604808,-13.122363377404328,0.0498752179999995,5.577970956
104,-12.830597622571425,-13.122363377404328,0.05737859900000064,5.635349555
105,-13.191282161305198,-13.122363377404328,0.049924373999999716,5.685273929
106,-13.06011417436746,-13.122363377404328,0.053548083999999996,5.738822013
107,-13.248056769017028,-13.122363377404328,0.05309243499999994,5.791914448
108,-13.16128398011736,-13.122363377404328,0.05767840499999988,5.849592853
109,-13.18545392359269,-13.122363377404328,0.04818171400000004,5.897774567
110,-13.04469586588266,-13.122363377404328,0.04937900599999967,5.947153573
111,-13.18742841287307,-13.122363377404328,0.0518992590000007,5.999052832
112,-13.160271262640382,-13.122363377404328,0.0559977319999998,6.055050564
113,-13.3124965756629,-13.122363377404328,0.047607187999999745,6.102657752
114,-13.141631615676623,-13.122363377404328,0.05066201600000042,6.153319768
115,-13.172108021314303,-13.122363377404328,0.05749520799999974,6.210814976
116,-13.125528339399454,-13.122363377404328,0.057812960999999774,6.268627937
117,-12.86180693836698,-13.122363377404328,0.05519117200000068,6.323819109
118,-12.974512477349386,-13.122363377404328,0.05244961499999956,6.376268724
119,-12.781968351058108,-13.122363377404328,0.059776674000000085,6.436045398
120,-13.160287461915265,-13.122363377404328,0.060933853999999954,6.496979252
121,-13.053701718232844,-13.122363377404328,0.048441591999999645,6.545420844
122,-13.095593868758534,-13.122363377404328,0.04780514700000005,6.593225991
123,-13.131223497493618,-13.122363377404328,0.05450447000000036,6.647730461
124,-13.020377688481656,-13.122363377404328,0.05187831799999998,6.699608779
125,-13.217024472748923,-13.122363377404328,0.04918238600000002,6.748791165
126,-13.01081974240968,-13.122363377404328,0.04889112600000001,6.797682291
127,-13.006745126127315,-13.122363377404328,0.0564054650000001,6.854087756
128,-13.204467361485213,-13.122363377404328,0.05341629999999942,6.907504056
129,-13.054056595145079,-13.122363377404328,0.05005887500000039,6.957562931
130,-12.878049765853621,-13.122363377404328,0.053918744999999824,7.011481676
131,-13.157650846580939,-13.122363377404328,0.05826095300000045,7.069742629
132,-13.053844414096863,-13.122363377404328,0.054504381999999296,7.124247011
133,-13.063616823265447,-13.122363377404328,0.04715737200000003,7.171404383
134,-13.331970513109935,-13.122363377404328,0.04903403100000059,7.220438414
135,-13.010515881649663,-13.122363377404328,0.05152773599999971,7.27196615
136,-12.998119776472521,-13.122363377404328,0.056696588000000325,7.328662738
137,-13.032393438713015,-13.122363377404328,0.047735036999999814,7.376397775
138,-13.14467906884931,-13.122363377404328,0.04807841700000015,7.424476192
139,-13.325671303713932,-13.122363377404328,0.04956184999999991,7.474038042
140,-13.009301608788292,-13.122363377404328,0.0524100789999995,7.526448121
141,-13.31027359114021,-13.122363377404328,0.04730720800000032,7.573755329
142,-13.046573586743943,-13.122363377404328,0.04830594700000024,7.622061276
143,-12.911600350382127,-13.122363377404328,0.051383450999999525,7.673444727
144,-12.762129077794723,-13.122363377404328,0.05681484499999989,7.730259572
145,-13.126980603218371,-13.122363377404328,0.048095958000000216,7.77835553
146,-12.868204192817915,-13.122363377404328,0.04894267700000032,7.827298207
147,-13.406379916999606,-13.122363377404328,0.05219131499999996,7.879489522
148,-12.9292868191136,-13.122363377404328,0.05224768199999996,7.931737204
149,-12.632419490688896,-13.122363377404328,0.048836106000000434,7.9805733100000005
150,-12.738825514760862,-13.122363377404328,0.05267068499999894,8.033243995
151,-13.327030117320483,-13.122363377404328,0.05074220700000076,8.083986202
152,-12.41728546845965,-13.122363377404328,0.05215053799999936,8.13613674
153,-12.658888267780569,-13.122363377404328,0.04811206599999984,8.184248806
154,-13.333837115120549,-13.122363377404328,0.04987058400000066,8.23411939
155,-13.545738209439625,-13.122363377404328,0.05152497999999994,8.28564437
156,-13.191661542355412,-13.122363377404328,0.054016658000000106,8.339661028
157,-12.284038106743692,-13.122363377404328,0.049958031999999264,8.38961906
158,-14.189468766236732,-13.122363377404328,0.04846875900000036,8.438087819
159,-13.510411905119552,-13.122363377404328,0.049294783000000564,8.487382602
160,-12.920048285103878,-13.122363377404328,0.056323850000000064,8.543706452
161,-12.963142764072394,-13.122363377404328,0.047713868999998965,8.591420321
162,-13.07811164300471,-13.122363377404328,0.04925921100000075,8.640679532
163,-13.67443944459,-13.122363377404328,0.05169260799999975,8.69237214
164,-12.767835899446855,-13.122363377404328,0.05152289199999949,8.743895032
165,-13.031249617528033,-13.122363377404328,0.048572635000001085,8.792467667
166,-13.027989555986345,-13.122363377404328,0.04865204100000042,8.841119708
167,-12.652809576239108,-13.122363377404328,0.05467560399999982,8.895795312
168,-13.051084268168834,-13.122363377404328,0.057585156000000026,8.953380468
169,-12.759452628590216,-13.122363377404328,0.049583435999998926,9.002963904
170,-13.017579288714154,-13.122363377404328,0.0470096299999998,9.049973534
171,-12.999661742539672,-13.122363377404328,0.053407737000000566,9.103381271
172,-12.944000551426504,-13.122363377404328,0.05284939300000069,9.156230664
173,-12.565638382645576,-13.122363377404328,0.04719532000000015,9.203425984
174,-13.054718484549273,-13.122363377404328,0.05508828099999974,9.258514265
175,-13.010123057386103,-13.122363377404328,0.05129910500000001,9.30981337
176,-12.830038466899524,-13.122363377404328,0.05670463399999903,9.366518004
177,-12.548054630619394,-13.122363377404328,0.048488741999999974,9.415006746
178,-12.468709615968091,-13.122363377404328,0.04776857800000123,9.462775324
179,-13.052409249529813,-13.122363377404328,0.050140969999999285,9.512916294
180,-13.12469508233245,-13.122363377404328,0.05724049099999995,9.570156785
181,-12.976919189068921,-13.122363377404328,0.05170581600000013,9.621862601
182,-12.504813407091794,-13.122363377404328,0.04892156899999911,9.67078417
183,-14.201309536192355,-13.122363377404328,0.050644425999999854,9.721428595999999
184,-12.95924278790349,-13.122363377404328,0.05441722200000143,9.775845818
185,-13.3217361287478,-13.122363377404328,0.051985837000000146,9.827831655
186,-14.013670977612406,-13.122363377404328,0.052774082999999194,9.880605738
187,-12.796498888771957,-13.122363377404328,0.05657015899999962,9.937175897
188,-12.48271811046807,-13.122363377404328,0.052026956000000624,9.989202853
189,-13.414530864769947,-13.122363377404328,0.052405080999999853,10.041607934
190,-12.995628693240718,-13.122363377404328,0.04797946999999958,10.089587404
191,-12.463867189976252,-13.122363377404328,0.055943238000001116,10.145530642
192,-12.729558740050415,-13.122363377404328,0.058110730999999305,10.203641373
193,-13.24972671512019,-13.122363377404328,0.05231580699999938,10.25595718
194,-12.396664242649438,-13.122363377404328,0.04886536600000113,10.304822546
195,-13.0107751999142,-13.122363377404328,0.05217520899999961,10.356997755
196,-12.084968080937655,-13.122363377404328,0.054720391000000035,10.411718146
197,-12.799268084908514,-13.122363377404328,0.04780337200000062,10.459521518
198,-13.130514458419094,-13.122363377404328,0.04643879799999873,10.505960316
199,-12.588151376238267,-13.122363377404328,0.051352545000000305,10.557312861
200,-12.875976527417816,-13.122363377404328,0.0529829950000007,10.610295856
201,-13.116228160271746,-13.122363377404328,0.04960741100000021,10.659903267
202,-13.01653160376416,-13.122363377404328,0.047959728999998674,10.707862996
203,-12.915640613336073,-13.122363377404328,0.050545218999999975,10.758408215
204,-13.030532280155992,-13.122363377404328,0.051205733999999836,10.809613949
205,-12.651186030423265,-13.122363377404328,0.05255640400000061,10.862170353
206,-12.561037706199755,-13.122363377404328,0.048075511000000404,10.910245864
207,-12.411471679577136,-13.122363377404328,0.05154149999999902,10.961787364
208,-12.764721561268592,-13.122363377404328,0.05290044300000041,11.014687807
209,-12.230926855818232,-13.122363377404328,0.047573131000000046,11.062260938
210,-12.932633114452189,-13.122363377404328,0.05497852799999947,11.117239466
211,-13.628549768677441,-13.122363377404328,0.05006275000000038,11.167302216
212,-12.383999600472162,-13.122363377404328,0.05591411800000046,11.223216334
213,-14.201720996745602,-13.122363377404328,0.050473508999999694,11.273689843
214,-13.004762349381155,-13.122363377404328,0.0479594419999998,11.321649285
215,-12.073122044978776,-13.122363377404328,0.051890128000000146,11.373539413
216,-12.395629924321687,-13.122363377404328,0.05454016700000075,11.42807958
217,-13.064059415217558,-13.122363377404328,0.0479260349999997,11.476005615
218,-12.218322704824393,-13.122363377404328,0.05048914400000015,11.526494759
219,-12.999874364212216,-13.122363377404328,0.05450685399999955,11.581001613
220,-13.985513980589486,-13.122363377404328,0.0551464940000006,11.636148107
221,-13.091840149559843,-13.122363377404328,0.048514648999999466,11.684662756
222,-12.23782455073294,-13.122363377404328,0.04811789700000091,11.732780653
223,-13.525055956273164,-13.122363377404328,0.050647205999998945,11.783427859
224,-13.535188186985614,-13.122363377404328,0.05364517699999993,11.837073036
225,-12.661080241668255,-13.122363377404328,0.04936563500000091,11.886438671
226,-12.229986157481912,-13.122363377404328,0.0495208250000001,11.935959496
227,-12.362981541515635,-13.122363377404328,0.05181361100000004,11.987773107
228,-12.594270787258784,-13.122363377404328,0.054042150999999095,12.041815258
229,-12.538641440028846,-13.122363377404328,0.04894697099999945,12.090762229
230,-12.156651478147687,-13.122363377404328,0.051352610000000354,12.142114839
231,-13.467740147368973,-13.122363377404328,0.05081644800000085,12.192931287
232,-13.390610224849222,-13.122363377404328,0.05653749000000019,12.249468777
233,-12.894748720000893,-13.122363377404328,0.053342018999998686,12.302810796
234,-13.233930532467847,-13.122363377404328,0.05149591099999995,12.354306707
235,-14.117935174375043,-13.122363377404328,0.05225187799999986,12.406558584999999
236,-13.045757417140795,-13.122363377404328,0.05613332100000079,12.462691906
237,-12.438613720749617,-13.122363377404328,0.04721388900000001,12.509905795
238,-12.96683963878916,-13.122363377404328,0.056027738999999244,12.565933534
239,-12.598718653166936,-13.122363377404328,0.04955529400000103,12.615488828
240,-12.309650554470188,-13.122363377404328,0.054166477999999074,12.669655306
241,-12.533136544164398,-13.122363377404328,0.04940147100000125,12.719056777
242,-11.753232876493387,-13.122363377404328,0.047812060000000045,12.766868837
243,-11.212806355300799,-13.122363377404328,0.05350514899999936,12.820373986
244,-13.451228589378012,-13.122363377404328,0.059569430999999895,12.879943417
245,-12.045716197402033,-13.122363377404328,0.055298803999999535,12.935242221
246,-13.004366134060495,-13.122363377404328,0.04939278500000022,12.984635006
247,-12.947063563117359,-13.122363377404328,0.055161191999999915,13.039796198
248,-12.006792920249813,-13.122363377404328,0.05274964000000004,13.092545838
249,-12.540835943985178,-13.122363377404328,0.04640727199999972,13.13895311
250,-11.944495357053594,-13.122363377404328,0.047916866000001335,13.186869976
251,-11.913432532190381,-13.122363377404328,0.0517028659999994,13.238572842
252,-11.88184598441252,-13.122363377404328,0.05447109600000033,13.293043938
253,-12.74509835437855,-13.122363377404328,0.054518887000000404,13.347562825
254,-12.851947783973246,-13.122363377404328,0.04881246499999925,13.39637529
255,-12.475423871900393,-13.122363377404328,0.05044491700000009,13.446820207
256,-12.119993649503105,-13.122363377404328,0.051798611000000605,13.498618818
257,-11.23923509590904,-13.122363377404328,0.04722094099999907,13.545839759
258,-11.347870974840182,-13.122363377404328,0.0487877619999999,13.594627521
259,-10.908658713098143,-13.122363377404328,0.05343140699999971,13.648058928
260,-11.575111587665967,-13.122363377404328,0.05550639000000146,13.703565318
261,-11.967762713895867,-13.122363377404328,0.04744118599999858,13.751006504
262,-12.504214748711203,-13.122363377404328,0.050106501000000137,13.801113005
263,-13.007373672062672,-13.122363377404328,0.05468794400000121,13.855800949
264,-13.13719840078109,-13.122363377404328,0.055598270999999144,13.91139922
265,-12.512665081198284,-13.122363377404328,0.05367223700000068,13.965071457
266,-12.935766488994489,-13.122363377404328,0.048252849999999015,14.013324307
267,-14.329443848092755,-13.122363377404328,0.051001017000000815,14.064325324
268,-11.397109222065238,-13.122363377404328,0.055375162999999006,14.119700487
269,-13.382721306540459,-13.122363377404328,0.04661231600000093,14.166312803
270,-12.841069448264136,-13.122363377404328,0.051026850999999596,14.217339654
271,-13.684137873573803,-13.122363377404328,0.05182353600000056,14.26916319
272,-14.258449267578047,-13.122363377404328,0.054309374999998994,14.323472565
273,-11.499943770792948,-13.122363377404328,0.05321160600000141,14.376684171
274,-12.073753285888262,-13.122363377404328,0.05009270099999874,14.426776872
275,-12.062357814802779,-13.122363377404328,0.05080911499999985,14.477585987
276,-11.183318741225296,-13.122363377404328,0.052288547999999935,14.529874535
277,-12.754492923099162,-13.122363377404328,0.051528057000000516,14.581402592
278,-11.195144748901104,-13.122363377404328,0.048141101000000575,14.629543693
279,-12.915446393519076,-13.122363377404328,0.051668978000000365,14.681212671
280,-11.761401514512421,-13.122363377404328,0.05247171399999928,14.733684385
281,-13.034422889979659,-13.122363377404328,0.0475082019999995,14.781192587
282,-14.592781802610702,-13.122363377404328,0.05341147100000043,14.834604058
283,-12.261980845890898,-13.122363377404328,0.05523074399999928,14.889834802
284,-12.547697316150488,-13.122363377404328,0.05567366700000065,14.945508469
285,-11.652131247703526,-13.122363377404328,0.048331849000000204,14.993840318
286,-11.034291232448842,-13.122363377404328,0.04834954200000041,15.04218986
287,-13.463886223655452,-13.122363377404328,0.05074327499999853,15.092933135
288,-12.362997721525463,-13.122363377404328,0.05530603200000073,15.148239167
289,-11.375985119357452,-13.122363377404328,0.05008051599999952,15.198319683
290,-12.722957350577726,-13.122363377404328,0.04826795900000036,15.246587642
291,-12.335265163759027,-13.122363377404328,0.051112810999999425,15.297700453
292,-12.82812798601663,-13.122363377404328,0.05647653600000169,15.354176989
293,-12.994956742301854,-13.122363377404328,0.04877295599999876,15.402949945
294,-13.456667658370685,-13.122363377404328,0.05171851100000069,15.454668456
295,-10.949709454661807,-13.122363377404328,0.054921497000000485,15.509589953
296,-11.40159134508854,-13.122363377404328,0.05188065099999939,15.561470604
297,-12.563679016739384,-13.122363377404328,0.04740496800000038,15.608875572
298,-11.928861474700549,-13.122363377404328,0.04746248499999872,15.656338057
299,-11.847628068869556,-13.122363377404328,0.05478949800000166,15.711127555000001
300,-11.635836267218645,-13.122363377404328,0.05299574699999887,15.764123302
301,-11.528056300089291,-13.122363377404328,0.04857126699999981,15.812694569
302,-12.103900436968583,-13.122363377404328,0.05255638700000098,15.865250956
303,-12.619232712855307,-13.122363377404328,0.051193275999999344,15.916444232
304,-13.59131478181332,-13.122363377404328,0.05316638200000057,15.969610614
305,-10.821735631406591,-13.122363377404328,0.04863863699999982,16.018249251
306,-12.813684113549058,-13.122363377404328,0.04746978400000046,16.065719035
307,-11.418897229776649,-13.122363377404328,0.0556051360000005,16.121324171
308,-13.734667007038073,-13.122363377404328,0.05086960899999937,16.17219378
309,-11.124541903350384,-13.122363377404328,0.04877556900000002,16.220969349
310,-11.95754084216395,-13.122363377404328,0.04865209100000101,16.26962144
311,-12.414308594279868,-13.122363377404328,0.05200798499999948,16.321629425
312,-12.269164658565426,-13.122363377404328,0.05369852699999811,16.375327952
313,-13.600119154049196,-13.122363377404328,0.04959977600000087,16.424927728
314,-12.062185895309995,-13.122363377404328,0.05051448700000094,16.475442215
315,-12.548773888523666,-13.122363377404328,0.05020237799999805,16.525644593
316,-11.770396100555454,-13.122363377404328,0.051505550000001676,16.577150143
317,-11.622511082217267,-13.122363377404328,0.0487247989999986,16.625874942
318,-11.702216729506743,-13.122363377404328,0.04890149299999891,16.674776435
319,-10.903173266164771,-13.122363377404328,0.04965615500000098,16.72443259
320,-11.10164465058579,-13.122363377404328,0.05251996100000156,16.776952551
321,-11.522158396568944,-13.122363377404328,0.05087918499999944,16.827831736
322,-11.074344461634965,-13.122363377404328,0.04742171899999903,16.875253455
323,-10.845147424630813,-13.122363377404328,0.052140667999999835,16.927394123
324,-11.150427120522307,-13.122363377404328,0.053971234000002255,16.981365357
325,-11.795801145733071,-13.122363377404328,0.04730861599999869,17.028673973
326,-11.383995905634494,-13.122363377404328,0.04785988600000124,17.076533859
327,-13.7471288588095,-13.122363377404328,0.05171200399999876,17.128245863
328,-11.149114329635863,-13.122363377404328,0.05207858300000012,17.180324446
329,-12.32660567441959,-13.122363377404328,0.04814293899999811,17.228467385
330,-12.29855940610954,-13.122363377404328,0.048471421000002124,17.276938806
331,-11.609245325398819,-13.122363377404328,0.05479921499999918,17.331738021
332,-10.854740546419812,-13.122363377404328,0.05592176800000104,17.387659789
333,-11.955751459066734,-13.122363377404328,0.0476686029999982,17.435328392
334,-11.154058033564784,-13.122363377404328,0.049437194999999434,17.484765587
335,-14.084853695639614,-13.122363377404328,0.04993849100000247,17.534704078
336,-13.274372029757254,-13.122363377404328,0.050413849999998206,17.585117928
337,-11.6181043023513,-13.122363377404328,0.050781277000002234,17.635899205
338,-11.821355286139747,-13.122363377404328,0.05000593499999795,17.68590514
339,-13.876569852371384,-13.122363377404328,0.05060676600000136,17.736511906
340,-10.870912048742655,-13.122363377404328,0.04792764000000105,17.784439546
341,-11.07174480946407,-13.122363377404328,0.0478340899999985,17.832273636
342,-11.114846077847135,-13.122363377404328,0.055989275999998256,17.888262912
343,-11.897866997522533,-13.122363377404328,0.05241353600000309,17.940676448
344,-10.83961688056144,-13.122363377404328,0.04803913800000004,17.988715586
345,-17.74391443035824,-13.122363377404328,0.05183996099999888,18.040555547
346,-11.828756211270209,-13.122363377404328,0.05197222600000018,18.092527773
347,-10.82727794762359,-13.122363377404328,0.053745100000000434,18.146272873
348,-11.396370531973979,-13.122363377404328,0.04698500399999972,18.193257877
349,-10.884394655397623,-13.122363377404328,0.04869226599999976,18.241950143
350,-11.034611279296126,-13.122363377404328,0.05018377500000071,18.292133918
351,-11.576400288316501,-13.122363377404328,0.05654284399999909,18.348676762
352,-10.910605838195016,-13.122363377404328,0.04831149500000009,18.396988257
353,-12.665116773492405,-13.122363377404328,0.04767596399999974,18.444664221
354,-11.189644218885109,-13.122363377404328,0.049235116999998496,18.493899338
355,-11.274320397641413,-13.122363377404328,0.05121957100000074,18.545118909
356,-12.283893169268623,-13.122363377404328,0.04891495100000043,18.59403386
357,-13.87002779977059,-13.122363377404328,0.04885132800000136,18.642885188
358,-11.489743646880607,-13.122363377404328,0.06011669499999783,18.703001883
359,-11.426885208270708,-13.122363377404328,0.054859332999999566,18.757861216
360,-10.9063688820735,-13.122363377404328,0.052516090000001014,18.810377306
361,-10.858965802226376,-13.122363377404328,0.05267647700000211,18.863053783
362,-10.903222986930997,-13.122363377404328,0.05547374000000005,18.918527523
363,-10.864744382147393,-13.122363377404328,0.05497450000000015,18.973502023
364,-11.925166084984467,-13.122363377404328,0.048260662999997095,19.021762686
365,-10.827414066696308,-13.122363377404328,0.04970754200000016,19.071470228
366,-10.873461923043093,-13.122363377404328,0.052519537000002,19.123989765
367,-10.9287163180696,-13.122363377404328,0.051364827000000446,19.175354592
368,-10.832078600271094,-13.122363377404328,0.048676863999997266,19.224031456
369,-11.519775667200019,-13.122363377404328,0.04852380200000184,19.272555258
370,-10.84024250074139,-13.122363377404328,0.05300438799999796,19.325559646
371,-13.30794990282331,-13.122363377404328,0.05334754900000149,19.378907195
372,-12.136828200387285,-13.122363377404328,0.05107924100000005,19.429986436
373,-12.291269709614433,-13.122363377404328,0.047633388000001275,19.477619824
374,-11.596848042040213,-13.122363377404328,0.050078955000000036,19.527698779
375,-14.563728385200399,-13.122363377404328,0.0530489309999993,19.58074771
376,-15.089384001859074,-13.122363377404328,0.04948466999999823,19.63023238
377,-10.826558014221225,-13.122363377404328,0.04859464600000152,19.678827026
378,-11.893161754179207,-13.122363377404328,0.051839013999998684,19.73066604
379,-12.283316895162972,-13.122363377404328,0.05276783300000076,19.783433873
380,-11.294142435211395,-13.122363377404328,0.04758207900000144,19.831015952
381,-10.8341985471103,-13.122363377404328,0.047653824999997596,19.878669777
382,-11.205878468371985,-13.122363377404328,0.05413941300000147,19.93280919
383,-12.738307372510585,-13.122363377404328,0.06190280999999942,19.994712
384,-10.819789250598769,-13.122363377404328,0.054838156999998944,20.049550157
385,-12.565326315928868,-13.122363377404328,0.06324142700000124,20.112791584
386,-10.824649612902082,-13.122363377404328,0.05747512099999952,20.170266705
387,-13.158100002656006,-13.122363377404328,0.05358316699999932,20.223849872
388,-10.944057988299516,-13.122363377404328,0.0508434570000027,20.274693329
389,-10.9652872865632,-13.122363377404328,0.057640005999999744,20.332333335
390,-12.060933712335473,-13.122363377404328,0.060986291999999054,20.393319627
391,-11.070683195245577,-13.122363377404328,0.05717628400000052,20.450495911
392,-11.238941246914319,-13.122363377404328,0.055493883000000466,20.505989794
393,-11.985209751097663,-13.122363377404328,0.05599204199999974,20.561981836
394,-11.380112572402142,-13.122363377404328,0.05322748599999727,20.615209322
395,-11.426207495586235,-13.122363377404328,0.05882008900000102,20.674029411
396,-11.143960028321215,-13.122363377404328,0.04723432000000116,20.721263731
397,-11.340863081011138,-13.122363377404328,0.048845599999999934,20.770109331
