iteration,guideScore,targetScore,time,totalTime
0,-8.24836224849111,2.5323077648531784,0.024049609,0.024049609
1,-8.578699699642527,2.5310930600392334,0.007644136000000003,0.031693745
2,-8.08352725341701,2.3663067328850254,0.011964439,0.043658184
3,-8.23282301644662,2.3624530838402644,0.008176771999999999,0.051834956
4,-8.427253475700493,2.6873726117041206,0.005674447999999999,0.057509404
5,-8.017649837241766,2.2148168642186175,0.004284360000000001,0.061793764
6,-7.857717709347109,2.295998492953848,0.008071870999999994,0.069865635
7,-7.86515097615617,2.170310572178146,0.004291132000000003,0.074156767
8,-8.029006827712848,2.3459591995236746,0.004567407999999995,0.078724175
9,-8.370019106101381,2.629811329355504,0.0040557940000000015,0.082779969
10,-8.197133930050365,2.191719664964039,0.004338618000000002,0.087118587
11,-8.12286479518182,2.5882052713784196,0.0032135590000000047,0.090332146
12,-7.926630824062127,2.3994075951879332,0.0033857360000000003,0.093717882
13,-7.896861851234334,2.329684643576403,0.005476430000000004,0.099194312
14,-7.880709038124072,2.398718463392405,0.009131992999999991,0.108326305
15,-7.573154928698152,2.0231338087700803,0.004200982000000006,0.112527287
16,-8.177227364763038,2.617582200335801,0.003136517999999991,0.115663805
17,-7.740577730115772,2.176142886222997,0.003901945000000004,0.11956575
18,-7.950966237592789,2.467938696884732,0.003908722000000003,0.123474472
19,-7.945180281056265,2.40319425160686,0.003141560999999987,0.126616033
20,-7.6111035973154575,2.212650369690476,0.003001801999999998,0.129617835
21,-8.113370867486559,2.472014740719131,0.003602145000000001,0.13321998
22,-8.125320128157592,2.9575661786005916,0.003733403000000024,0.136953383
23,-7.497508433508858,1.8614129705985711,0.003177190999999996,0.140130574
24,-7.6191741733677105,2.2089393121970686,0.003788720999999995,0.143919295
25,-7.663016423092392,2.417381210776748,0.003132092000000003,0.147051387
26,-7.622160510549366,2.2944996567535054,0.005489987000000002,0.152541374
27,-7.5811778819567355,2.1665794341622098,0.0033505000000000063,0.155891874
28,-7.441238048784524,2.419905855801663,0.0028505269999999916,0.158742401
29,-7.804672628047273,2.4555649973604576,0.0029527169999999936,0.161695118
30,-7.467003708675421,2.507766024706995,0.007563283000000004,0.169258401
31,-7.349758552517446,2.326703959149274,0.0031796719999999945,0.172438073
32,-7.363082679147024,2.094739250475889,0.003659838999999998,0.176097912
33,-7.498003189450967,2.397405899984901,0.0031425320000000034,0.179240444
34,-7.543836027840243,2.5166124537499495,0.0027654689999999926,0.182005913
35,-7.210510461974735,2.278568608226718,0.003276536999999996,0.18528245
36,-7.474894550452246,2.5475956200784067,0.0025909610000000027,0.187873411
37,-7.241309083988834,2.3615900982697267,0.0027541450000000134,0.190627556
38,-7.2487878602811495,2.2895078077859274,0.0027271160000000016,0.193354672
39,-7.328055889166326,2.4172352024140262,0.0036493729999999835,0.197004045
40,-7.399878642120589,2.795918100216331,0.0033818750000000064,0.20038592
41,-7.113643690289282,2.4256946713232814,0.0029523670000000113,0.203338287
42,-7.075601955449945,2.418069878672616,0.0027100929999999968,0.20604838
43,-7.022864146859885,2.1170448052133106,0.002868682999999983,0.208917063
44,-7.073486125259906,2.1141053088323902,0.0025808750000000102,0.211497938
45,-6.844936578733979,2.2653902400351567,0.0027223219999999992,0.21422026
46,-6.623048133934807,1.6913960644449386,0.006304502000000017,0.220524762
47,-6.978708764457769,2.362004949625731,0.0029698849999999777,0.223494647
48,-6.74894383699105,2.104254115712031,0.0024882160000000153,0.225982863
49,-6.831763812730742,2.41236007565659,0.002541451,0.228524314
50,-6.601536580131078,2.0618336561069137,0.002865595999999998,0.23138991
51,-6.4516983901643625,1.9847787189536998,0.00282854099999999,0.234218451
52,-6.821513419455533,2.26760246132822,0.0034201299999999935,0.237638581
53,-6.578006646654063,2.3351638919581887,0.002883276000000018,0.240521857
54,-6.802796735416524,2.609886063749614,0.00329626999999999,0.243818127
55,-6.621792019841456,2.176013637305563,0.0026571400000000023,0.246475267
56,-6.744642168240581,2.342505758758628,0.0027198670000000147,0.249195134
57,-6.6890782491925105,2.2946713970416583,0.00278765899999997,0.251982793
58,-6.504852749663803,2.323974840560376,0.003093202000000017,0.255075995
59,-6.695705668201552,2.4280661033150652,0.002964330000000015,0.258040325
60,-6.558745581590037,2.317619263974133,0.0025399119999999775,0.260580237
61,-6.561102905882564,2.348200918698365,0.0036981950000000152,0.264278432
62,-6.45546250856799,2.5090734143756257,0.006382975999999985,0.270661408
63,-6.302429027203603,2.2685195669037688,0.0025082479999999907,0.273169656
64,-6.51435520289382,2.442444196297156,0.002733990999999991,0.275903647
65,-6.426726816705053,2.322755004935435,0.0031657590000000457,0.279069406
66,-6.589257730730031,2.5646146750440453,0.003520026999999981,0.282589433
67,-6.426375841196879,2.3956029968674772,0.002834749999999997,0.285424183
68,-6.477203386700522,2.408825969916614,0.0028685139999999887,0.288292697
69,-6.33065756939215,2.336489808881841,0.005202313000000014,0.29349501
70,-6.404771853580757,2.472866640322668,0.005348395000000006,0.298843405
71,-6.165588753623898,2.1224187693789234,0.005288006000000012,0.304131411
72,-6.255742622500901,2.816541818657157,0.004942516000000008,0.309073927
73,-5.854780758907303,2.2400464025239364,0.004536932999999965,0.31361086
74,-6.093862924704965,2.284450615430557,0.00591405300000003,0.319524913
75,-6.240817832689457,2.386439289186745,0.005118564999999964,0.324643478
76,-5.790967276653989,1.7692500845211896,0.005028050000000006,0.329671528
77,-5.983958752567814,2.343340898916878,0.0058209929999999965,0.335492521
78,-5.762427960388008,2.0174494111956065,0.008943940000000039,0.344436461
79,-5.992514849765532,2.55754118733723,0.004451724999999962,0.348888186
80,-6.006616772879029,2.6350955215324037,0.004674942000000015,0.353563128
81,-6.140245746299625,2.6175036517298693,0.013346079999999982,0.366909208
82,-5.541440823237094,1.8428820524003193,0.003527479,0.370436687
83,-5.959393188493798,2.785905580028255,0.002697199000000039,0.373133886
84,-5.9363051170951815,2.6243392856441288,0.002658722999999974,0.375792609
85,-5.821098639397611,2.5599516904206605,0.002572526999999991,0.378365136
86,-5.86883301416644,2.494706643392583,0.002502057000000002,0.380867193
87,-5.677562565565621,2.4711838762267524,0.0029784389999999994,0.383845632
88,-5.884495099516476,2.458601132546849,0.002609748000000023,0.38645538
89,-5.647035253474968,2.394965241012158,0.002545381999999985,0.389000762
90,-5.834323512161623,2.5280157671185157,0.0025419660000000066,0.391542728
91,-5.763471817360416,2.584721868832088,0.003016079000000005,0.394558807
92,-5.641577730437601,2.50952945377784,0.0030716419999999856,0.397630449
93,-5.418326149221118,2.195366355910285,0.0025475409999999865,0.40017799
94,-5.579335425715386,2.5621500513700397,0.002809877000000016,0.402987867
95,-5.563571357274615,2.3669929150001416,0.002577973999999983,0.405565841
96,-5.2743656439222795,2.219956485890946,0.0027219940000000054,0.408287835
97,-5.373396633356019,2.08880442659155,0.004821505000000004,0.41310934
98,-5.60543501289259,2.642298258156654,0.0028909779999999885,0.416000318
99,-5.36007873158519,2.615903316950912,0.002813275000000004,0.418813593
100,-5.535876072971933,2.486347708251741,0.0030169810000000297,0.421830574
101,-5.423070471073376,2.328782181077145,0.002521467999999971,0.424352042
102,-5.275928143234544,2.3864774627909546,0.0025039890000000398,0.426856031
103,-5.349911498620075,2.3975763369485437,0.002536227000000002,0.429392258
104,-5.330664506412507,2.5263115888636776,0.003434537999999987,0.432826796
105,-5.136765919566782,2.3703166429480946,0.002798285999999983,0.435625082
106,-5.119708595981041,2.532560631133779,0.0026993940000000216,0.438324476
107,-5.042235989357888,2.0807515802488816,0.0026697149999999614,0.440994191
108,-4.933265047613417,2.164497795422972,0.0025067960000000333,0.443500987
109,-5.155245748742558,2.5893941744948803,0.0024833349999999754,0.445984322
110,-5.239559769847481,2.6207119911040726,0.002513641000000011,0.448497963
111,-4.787577718408569,2.1367091081250327,0.0026127220000000118,0.451110685
112,-4.861655340121428,2.1391737317990382,0.002755503999999964,0.453866189
113,-4.758149026051624,2.0177203705578877,0.005276248000000039,0.459142437
114,-4.532704602867396,1.8060313845285318,0.0025364109999999607,0.461678848
115,-4.5654634024801535,2.0463804947290396,0.0027568850000000422,0.464435733
116,-4.985006270430033,2.6072647799192286,0.004009202999999961,0.468444936
117,-4.877861247198312,2.490403926220533,0.003247287000000043,0.471692223
118,-4.712642661527619,2.0615753523800726,0.002757827999999962,0.474450051
119,-4.613731501552145,2.0193313268186217,0.0026726760000000405,0.477122727
120,-4.635067339568339,2.3317743567227835,0.002569020999999949,0.479691748
121,-4.5736967473898815,2.182066947742073,0.0028899270000000143,0.482581675
122,-4.541452944904652,2.000471544276177,0.003736561999999999,0.486318237
123,-4.738138912354666,2.4670099011446007,0.0030649580000000065,0.489383195
124,-4.34359672431613,2.0287366745150326,0.0026034930000000123,0.491986688
125,-4.55300166902771,2.111959764563511,0.0027143139999999955,0.494701002
126,-4.700765187223187,2.5893156258889483,0.0024889260000000024,0.497189928
127,-4.643901667222266,2.441416211794779,0.002591020999999971,0.499780949
128,-4.603386990258618,2.5296538709108294,0.0027026700000000736,0.502483619
129,-4.422583835886053,2.3160288521355885,0.002828924999999982,0.505312544
130,-4.5275050255526,2.481179636969542,0.006009190999999969,0.511321735
131,-4.278255580457237,2.023240343086222,0.005824045999999972,0.517145781
132,-4.380894951583602,2.3905196086870157,0.0036032409999999793,0.520749022
133,-4.378239245886093,2.258063840237722,0.002804176000000047,0.523553198
134,-4.406871070233606,2.48188341184136,0.002610134999999958,0.526163333
135,-4.574272747811266,2.3440288482561646,0.0028519060000000707,0.529015239
136,-4.3617075966404855,2.478773478496797,0.0025707229999999415,0.531585962
137,-4.414160122639111,2.453464060831295,0.0028722350000000008,0.534458197
138,-4.419325063754377,2.325097721778198,0.002544701000000038,0.537002898
139,-4.15584789290584,2.223959157740428,0.002832484000000024,0.539835382
140,-4.238506292120421,2.4957006451047246,0.0025329319999999322,0.542368314
141,-4.112778838442081,2.3800561799077213,0.0024814240000000654,0.544849738
142,-4.358840045823828,2.4807598120669567,0.002495166999999965,0.547344905
143,-4.180893630090753,2.3012206848266215,0.002494051999999969,0.549838957
144,-4.141613345798634,2.5605257524753853,0.003261812000000086,0.553100769
145,-3.878153323727802,2.1469402778224262,0.002856650999999988,0.55595742
146,-4.056360547037949,2.1221659030983226,0.005591114000000008,0.561548534
147,-4.10429015984977,2.338367840911689,0.0026648879999999764,0.564213422
148,-4.100619578930448,2.6767627106624454,0.002766771000000001,0.566980193
149,-4.087014864024615,2.4067195002070867,0.00376274199999993,0.570742935
150,-3.7148713911009223,1.937399146538974,0.003063600000000055,0.573806535
151,-3.905252314188315,2.3935827224311033,0.003095842999999987,0.576902378
152,-3.710534304414744,1.933245715879012,0.002571686999999989,0.579474065
153,-3.9340042468073535,2.5738457050657866,0.0036208840000000464,0.583094949
154,-3.927421789067213,2.5599672032336827,0.0025536069999999578,0.585648556
155,-3.997898014168829,2.4873677910341416,0.002525964000000047,0.58817452
156,-3.775271358422495,2.265181195879526,0.0027687650000000064,0.590943285
157,-3.9531461748094565,2.4516186663431516,0.002649020000000002,0.593592305
158,-3.8919348379770327,2.5268654711940433,0.002513015999999979,0.596105321
159,-3.8600666100874554,2.4396360652026674,0.002503300999999958,0.598608622
160,-3.6632505365232104,2.137376825761639,0.0027562970000000186,0.601364919
161,-3.7594408408432303,2.3012992334325526,0.002541511999999968,0.603906431
162,-3.7585754520973422,2.4040466151100564,0.005400165000000068,0.609306596
163,-3.676281130280622,2.1477088892545013,0.003031285999999911,0.612337882
164,-3.738003698409897,2.412789570088884,0.002791253000000049,0.615129135
165,-3.622015826497041,2.3817238370276876,0.0033878090000000194,0.618516944
166,-3.671091370792844,2.6098860637496144,0.002510385000000004,0.621027329
167,-3.7554808993797684,2.399602144565283,0.002497932000000036,0.623525261
168,-3.7651625548446175,2.453460641137787,0.0024798229999999366,0.626005084
169,-3.6771236763937507,2.570617285169053,0.0031688910000000625,0.629173975
170,-3.6666963368495864,2.6326699695356095,0.0032273409999999947,0.632401316
171,-3.6399955412868494,2.293854347082948,0.002685638999999962,0.635086955
172,-3.452006404048639,2.3217932390562845,0.002482792999999983,0.637569748
173,-3.551117168651115,2.300421601903584,0.0025030299999999617,0.640072778
