iteration,guideScore,targetScore,time,totalTime
0,-13.073407784246731,-13.122363377404328,0.050145014,0.050145014
1,-13.105003084244213,-13.122363377404328,0.023354725999999992,0.07349974
2,-13.113599586981229,-13.122363377404328,0.012106813000000008,0.085606553
3,-13.10805603550046,-13.122363377404328,0.013496825000000004,0.099103378
4,-13.054791291904193,-13.122363377404328,0.012942515999999987,0.112045894
5,-13.077219500303766,-13.122363377404328,0.012705278,0.124751172
6,-13.17200051768216,-13.122363377404328,0.012491691999999999,0.137242864
7,-13.16122848910652,-13.122363377404328,0.012341775,0.149584639
8,-13.210512096664864,-13.122363377404328,0.013596672000000004,0.163181311
9,-13.041888653595358,-13.122363377404328,0.012354559000000015,0.17553587
10,-13.179912233773614,-13.122363377404328,0.01217537299999999,0.187711243
11,-13.05639748549936,-13.122363377404328,0.012708360000000002,0.200419603
12,-13.363054664830711,-13.122363377404328,0.013312532999999988,0.213732136
13,-13.044523760878137,-13.122363377404328,0.012491845000000001,0.226223981
14,-13.01226185018183,-13.122363377404328,0.012441070999999998,0.238665052
15,-13.05108529131191,-13.122363377404328,0.01252986300000003,0.251194915
16,-12.993376346560874,-13.122363377404328,0.014185895000000004,0.26538081
17,-13.03689482704608,-13.122363377404328,0.017947975000000005,0.283328785
18,-13.106149432728333,-13.122363377404328,0.01206186499999995,0.29539065
19,-13.19273443010964,-13.122363377404328,0.023050287000000003,0.318440937
20,-13.340642706013604,-13.122363377404328,0.014413412000000014,0.332854349
21,-13.127046665241512,-13.122363377404328,0.013439305999999984,0.346293655
22,-13.177528019455309,-13.122363377404328,0.017528242000000027,0.363821897
23,-13.081840912060066,-13.122363377404328,0.01202107400000002,0.375842971
24,-13.164776687374898,-13.122363377404328,0.011416419999999983,0.387259391
25,-13.001427274852205,-13.122363377404328,0.012558554,0.399817945
26,-13.437167790037659,-13.122363377404328,0.014762745999999993,0.414580691
27,-13.30273922889523,-13.122363377404328,0.011975830999999992,0.426556522
28,-12.98590296252197,-13.122363377404328,0.012127402999999981,0.438683925
29,-13.05470125140048,-13.122363377404328,0.01206000500000004,0.45074393
30,-13.108090407191451,-13.122363377404328,0.013259739999999964,0.46400367
31,-13.181863081812637,-13.122363377404328,0.012663410000000042,0.47666708
32,-13.172955358057678,-13.122363377404328,0.012028472999999984,0.488695553
33,-13.137540561250194,-13.122363377404328,0.012067497999999954,0.500763051
34,-12.964713777676675,-13.122363377404328,0.013317117000000045,0.514080168
35,-13.041457039935715,-13.122363377404328,0.011922223999999981,0.526002392
36,-13.384422195858669,-13.122363377404328,0.01145062100000005,0.537453013
37,-13.057808381931709,-13.122363377404328,0.012049120999999996,0.549502134
38,-13.278122637133608,-13.122363377404328,0.01845406999999999,0.567956204
39,-13.27185278952618,-13.122363377404328,0.01128043599999995,0.57923664
